test_id,test_no,vehicle_id,source_vehicle_no,impact_family,vehicle_role,quality_tier,flag_all_zero_placeholder,flag_not_subject_vehicle,flag_dpd_all_zero,flag_crhdst_missing_or_zero,flag_vdi_unusable,flag_lencnt_missing,flag_damdst_missing,flag_lencnt_out_of_range,flag_damdst_out_of_range,flag_crhdst_lt_dpdmax,flag_pdof_family_mismatch,flag_side_imppnt_mismatch,flag_axbx_all_missing,flag_axbx_no_delta,flag_rear_low_confidence,flag_not_target_family,exclusion_reason
2483,13699,2957,1,pedestrian,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2484,13700,2958,1,pedestrian,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2485,13701,2959,1,pedestrian,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2460,13702,2931,1,unknown,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2461,13703,2932,1,unknown,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2462,13704,2933,1,unknown,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2463,13705,2934,1,unknown,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2493,13706,2968,1,unknown,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2494,13707,2969,1,unknown,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2495,13708,2970,1,unknown,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2496,13709,2971,1,unknown,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2478,13710,2952,1,pedestrian,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2479,13711,2953,1,pedestrian,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2480,13712,2954,1,pedestrian,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2474,13713,2948,1,pedestrian,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2476,13714,2950,1,pedestrian,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2477,13715,2951,1,pedestrian,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3029,13750,3611,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3030,13751,3612,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3037,13752,3621,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3038,13753,3622,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3039,13754,3623,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3040,13755,3624,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3048,13756,3634,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3049,13757,3635,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3051,13758,3638,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3052,13759,3639,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3053,13760,3640,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3054,13761,3641,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3055,13762,3642,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3056,13763,3643,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3057,13764,3644,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3058,13765,3645,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3059,13766,3646,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3060,13767,3647,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3064,13768,3653,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3065,13769,3654,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3068,13770,3657,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3069,13771,3658,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3071,13772,3661,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3072,13773,3662,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3073,13774,3663,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3074,13775,3664,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3077,13776,3668,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3078,13777,3669,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3079,13778,3670,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3080,13779,3671,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3081,13780,3672,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3082,13781,3673,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3085,13782,3677,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3086,13783,3678,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3088,13784,3681,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3089,13785,3682,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3090,13786,3683,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3063,13787,3652,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3091,13788,3684,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3353,13800,4001,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3354,13801,4002,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3355,13802,4003,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3356,13803,4004,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3357,13804,4005,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3351,13805,3999,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3352,13806,4000,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3358,13807,4006,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3359,13808,4007,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3360,13809,4008,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3361,13810,4009,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3363,13811,4011,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3364,13812,4012,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3365,13813,4013,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3366,13814,4014,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3367,13815,4015,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3368,13816,4016,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3369,13817,4017,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3370,13818,4018,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3371,13819,4019,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3372,13820,4020,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2734,13831,3245,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2735,13832,3246,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2736,13833,3247,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2737,13834,3248,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2738,13835,3249,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2739,13836,3250,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2742,13837,3255,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2743,13838,3256,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2744,13839,3257,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2745,13840,3258,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2747,13841,3260,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2748,13842,3261,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2749,13843,3262,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2750,13844,3263,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2753,13845,3266,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2754,13846,3267,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2755,13847,3268,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2756,13848,3269,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2758,13849,3272,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2759,13850,3273,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2760,13851,3274,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2761,13852,3275,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2762,13853,3276,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2763,13854,3277,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2764,13855,3278,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2765,13856,3279,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2766,13857,3280,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2767,13858,3281,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2768,13859,3282,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2769,13860,3283,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2770,13861,3284,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2771,13862,3285,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2772,13863,3286,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2773,13864,3287,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2774,13865,3288,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2775,13866,3289,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2776,13867,3290,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2777,13868,3291,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2778,13869,3292,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2779,13870,3293,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2781,13871,3295,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2782,13872,3296,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2783,13873,3297,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2784,13874,3298,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2785,13875,3299,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
2786,13876,3300,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3299,14041,3936,1,sled_with_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3300,14042,3937,1,sled_with_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3303,14043,3940,1,sled_with_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3305,14044,3943,1,sled_with_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3373,14045,4021,1,sled_with_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3374,14046,4022,1,sled_with_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3379,14048,4029,1,frontal_barrier,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
3378,14049,4027,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,not_subject_vehicle
3381,14051,4031,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
3394,14053,4047,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,not_subject_vehicle
3382,14054,4032,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,not_subject_vehicle
3385,14055,4036,1,side_impactor,impactor_vehicle,X_Exclude,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,not_subject_vehicle
3389,14057,4042,1,side,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
3397,14059,4051,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
3399,14060,4053,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,not_subject_vehicle
3420,14063,4075,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,not_subject_vehicle
3420,14063,4076,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
3418,14064,4073,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
3421,14066,4077,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,not_subject_vehicle
3390,14071,4043,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
3386,14072,4038,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,not_subject_vehicle
3423,14075,4080,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
3424,14076,4081,1,side,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
3425,14078,4082,1,side_impactor,impactor_vehicle,X_Exclude,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,not_subject_vehicle
3426,14079,4084,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,not_subject_vehicle
3426,14079,4085,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
3428,14081,4087,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
3061,14082,3648,1,rear,impactor_vehicle,X_Exclude,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,not_subject_vehicle
3061,14082,3649,2,rear,subject_vehicle,X_Exclude,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,all_zero_placeholder
3431,14083,4090,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
3433,14087,4092,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
3434,14088,4093,1,side,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
3435,14089,4094,1,side_impactor,impactor_vehicle,X_Exclude,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,not_subject_vehicle
3437,14090,4097,1,side_impactor,impactor_vehicle,X_Exclude,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,not_subject_vehicle
3438,14092,4099,1,side,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
3062,14094,3650,1,rear,impactor_vehicle,X_Exclude,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,not_subject_vehicle
3062,14094,3651,2,rear,subject_vehicle,X_Exclude,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,all_zero_placeholder
3442,14097,4103,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,not_subject_vehicle
3442,14097,4104,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
3443,14098,4105,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
3384,14121,4035,1,sled_with_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3391,14122,4044,1,sled_with_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3392,14123,4045,1,sled_with_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3393,14124,4046,1,sled_with_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3395,14125,4049,1,sled_with_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3398,14126,4052,1,sled_with_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3446,14128,4109,1,side,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
3450,14129,4113,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,not_subject_vehicle
3450,14129,4114,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
3400,14131,4055,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3401,14132,4056,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3403,14133,4058,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3404,14134,4059,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3405,14135,4060,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3406,14136,4061,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3407,14137,4062,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3408,14138,4063,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3409,14139,4064,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3410,14140,4065,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3411,14141,4066,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3412,14142,4067,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3414,14143,4069,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3415,14144,4070,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3416,14145,4071,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3417,14146,4072,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
3455,14211,4120,1,side_impactor,impactor_vehicle,X_Exclude,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,not_subject_vehicle
3445,14212,4107,1,side_impactor,impactor_vehicle,X_Exclude,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,not_subject_vehicle
3448,14213,4111,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
3449,14214,4112,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,
